Generating SQLite file artifacts/h2b_p2/nsys_esc50_panns.sqlite from artifacts/h2b_p2/nsys_esc50_panns.nsys-rep
Processing [artifacts/h2b_p2/nsys_esc50_panns.sqlite] with [/opt/nvidia/nsight-systems/2025.5.2/host-linux-x64/reports/cuda_gpu_trace.py](nvtx-name)... 
Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
2869795614,576244,1330,,,,,,,,,,5.243,9096.397,Pageable,Device,NVIDIA RTX PRO 6000 Blackwell Server Edition (0),1,,7,[CUDA memcpy Host-to-Device]
2870842664,2153811,1352,,,,,,,,,,20.972,9730.785,Pageable,Device,NVIDIA RTX PRO 6000 Blackwell Server Edition (0),1,,7,[CUDA memcpy Host-to-Device]
2948778007,352,1462,,,,,,,,,,0.000,568.182,Device,,NVIDIA RTX PRO 6000 Blackwell Server Edition (0),1,,7,[CUDA memset]
2949043922,149084,1463,40,2,11,256,1,1,212,0.000,0.049,,,,,NVIDIA RTX PRO 6000 Blackwell Server Edition (0),1,,7,H2B_P2_PEDANTIC_SGEMM_esc50_panns/void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_tn_align1>(T1::Params)
2949333899,2981539,1474,,,,,,,,,,6.554,2195.456,Device,Pageable,NVIDIA RTX PRO 6000 Blackwell Server Edition (0),1,,7,[CUDA memcpy Device-to-Host]

Processing [artifacts/h2b_p2/nsys_esc50_panns.sqlite] with [/opt/nvidia/nsight-systems/2025.5.2/host-linux-x64/reports/cuda_api_trace.py]... 
Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
2474638813,210,cuGetProcAddress_v2,0,948,4178377,4178377,20,python
2474639168,225,cuGetProcAddress_v2,0,949,4178377,4178377,20,python
2474639837,199,cuGetProcAddress_v2,0,950,4178377,4178377,20,python
2474640179,177,cuGetProcAddress_v2,0,951,4178377,4178377,20,python
2474640497,159,cuGetProcAddress_v2,0,952,4178377,4178377,20,python
2474640926,185,cuGetProcAddress_v2,0,953,4178377,4178377,20,python
2474641257,162,cuGetProcAddress_v2,0,954,4178377,4178377,20,python
2474641563,146,cuGetProcAddress_v2,0,955,4178377,4178377,20,python
2474641965,165,cuGetProcAddress_v2,0,956,4178377,4178377,20,python
2474642272,242,cuGetProcAddress_v2,0,957,4178377,4178377,20,python
2474642772,208,cuGetProcAddress_v2,0,958,4178377,4178377,20,python
2474643139,182,cuGetProcAddress_v2,0,959,4178377,4178377,20,python
2474643462,164,cuGetProcAddress_v2,0,960,4178377,4178377,20,python
2474643908,152,cuGetProcAddress_v2,0,961,4178377,4178377,20,python
2474644201,187,cuGetProcAddress_v2,0,962,4178377,4178377,20,python
2474644528,218,cuGetProcAddress_v2,0,963,4178377,4178377,20,python
2474644999,212,cuGetProcAddress_v2,0,964,4178377,4178377,20,python
2474645532,212,cuGetProcAddress_v2,0,965,4178377,4178377,20,python
2474646000,219,cuGetProcAddress_v2,0,966,4178377,4178377,20,python
2474646459,206,cuGetProcAddress_v2,0,967,4178377,4178377,20,python
2474646917,178,cuGetProcAddress_v2,0,968,4178377,4178377,20,python
2474647346,210,cuGetProcAddress_v2,0,969,4178377,4178377,20,python
2474647797,285,cuGetProcAddress_v2,0,970,4178377,4178377,20,python
2474648301,162,cuGetProcAddress_v2,0,971,4178377,4178377,20,python
2474648719,176,cuGetProcAddress_v2,0,972,4178377,4178377,20,python
2474649189,222,cuGetProcAddress_v2,0,973,4178377,4178377,20,python
2474649689,191,cuGetProcAddress_v2,0,974,4178377,4178377,20,python
2474650113,277,cuGetProcAddress_v2,0,975,4178377,4178377,20,python
2474650625,185,cuGetProcAddress_v2,0,976,4178377,4178377,20,python
2474651071,299,cuGetProcAddress_v2,0,977,4178377,4178377,20,python
2474651621,207,cuGetProcAddress_v2,0,978,4178377,4178377,20,python
2474652058,289,cuGetProcAddress_v2,0,979,4178377,4178377,20,python
2474652598,224,cuGetProcAddress_v2,0,980,4178377,4178377,20,python
2474652978,218,cuGetProcAddress_v2,0,981,4178377,4178377,20,python
2474653482,158,cuGetProcAddress_v2,0,982,4178377,4178377,20,python
2474653783,147,cuGetProcAddress_v2,0,983,4178377,4178377,20,python
2474654071,252,cuGetProcAddress_v2,0,984,4178377,4178377,20,python
2474654584,215,cuGetProcAddress_v2,0,985,4178377,4178377,20,python
2474654941,314,cuGetProcAddress_v2,0,986,4178377,4178377,20,python
2474655395,388,cuGetProcAddress_v2,0,987,4178377,4178377,20,python
2474656036,191,cuGetProcAddress_v2,0,988,4178377,4178377,20,python
2474656390,181,cuGetProcAddress_v2,0,989,4178377,4178377,20,python
2474656858,134,cuGetProcAddress_v2,0,990,4178377,4178377,20,python
2474657133,194,cuGetProcAddress_v2,0,991,4178377,4178377,20,python
2474657465,142,cuGetProcAddress_v2,0,992,4178377,4178377,20,python
2474657866,213,cuGetProcAddress_v2,0,993,4178377,4178377,20,python
2474658221,189,cuGetProcAddress_v2,0,994,4178377,4178377,20,python
2474658555,185,cuGetProcAddress_v2,0,995,4178377,4178377,20,python
2474659008,235,cuGetProcAddress_v2,0,996,4178377,4178377,20,python
2474659389,185,cuGetProcAddress_v2,0,997,4178377,4178377,20,python
2474659828,208,cuGetProcAddress_v2,0,998,4178377,4178377,20,python
2474660181,202,cuGetProcAddress_v2,0,999,4178377,4178377,20,python
2474660523,186,cuGetProcAddress_v2,0,1000,4178377,4178377,20,python
2474660963,195,cuGetProcAddress_v2,0,1001,4178377,4178377,20,python
2474661302,177,cuGetProcAddress_v2,0,1002,4178377,4178377,20,python
2474661621,167,cuGetProcAddress_v2,0,1003,4178377,4178377,20,python
2474662044,141,cuGetProcAddress_v2,0,1004,4178377,4178377,20,python
2474662333,142,cuGetProcAddress_v2,0,1005,4178377,4178377,20,python
2474662735,159,cuGetProcAddress_v2,0,1006,4178377,4178377,20,python
2474663051,148,cuGetProcAddress_v2,0,1007,4178377,4178377,20,python
2474663348,205,cuGetProcAddress_v2,0,1008,4178377,4178377,20,python
2474663828,194,cuGetProcAddress_v2,0,1009,4178377,4178377,20,python
2474664172,200,cuGetProcAddress_v2,0,1010,4178377,4178377,20,python
2474664516,196,cuGetProcAddress_v2,0,1011,4178377,4178377,20,python
2474664974,176,cuGetProcAddress_v2,0,1012,4178377,4178377,20,python
2474665296,153,cuGetProcAddress_v2,0,1013,4178377,4178377,20,python
2474665704,351,cuGetProcAddress_v2,0,1014,4178377,4178377,20,python
2474666207,188,cuGetProcAddress_v2,0,1015,4178377,4178377,20,python
2474666540,169,cuGetProcAddress_v2,0,1016,4178377,4178377,20,python
2474666964,234,cuGetProcAddress_v2,0,1017,4178377,4178377,20,python
2474667393,283,cuGetProcAddress_v2,0,1018,4178377,4178377,20,python
2474667822,196,cuGetProcAddress_v2,0,1019,4178377,4178377,20,python
2474668274,240,cuGetProcAddress_v2,0,1020,4178377,4178377,20,python
2474668671,220,cuGetProcAddress_v2,0,1021,4178377,4178377,20,python
2474669153,289,cuGetProcAddress_v2,0,1022,4178377,4178377,20,python
2474669588,229,cuGetProcAddress_v2,0,1023,4178377,4178377,20,python
2474669961,223,cuGetProcAddress_v2,0,1024,4178377,4178377,20,python
2474670461,217,cuGetProcAddress_v2,0,1025,4178377,4178377,20,python
2474670824,226,cuGetProcAddress_v2,0,1026,4178377,4178377,20,python
2474671194,159,cuGetProcAddress_v2,0,1027,4178377,4178377,20,python
2474671614,153,cuGetProcAddress_v2,0,1028,4178377,4178377,20,python
2474671910,168,cuGetProcAddress_v2,0,1029,4178377,4178377,20,python
2474672338,251,cuGetProcAddress_v2,0,1030,4178377,4178377,20,python
2474672730,194,cuGetProcAddress_v2,0,1031,4178377,4178377,20,python
2474673065,155,cuGetProcAddress_v2,0,1032,4178377,4178377,20,python
2474673472,226,cuGetProcAddress_v2,0,1033,4178377,4178377,20,python
2474673840,270,cuGetProcAddress_v2,0,1034,4178377,4178377,20,python
2474674249,159,cuGetProcAddress_v2,0,1035,4178377,4178377,20,python
2474674783,269,cuGetProcAddress_v2,0,1036,4178377,4178377,20,python
2474675200,222,cuGetProcAddress_v2,0,1037,4178377,4178377,20,python
2474675678,273,cuGetProcAddress_v2,0,1038,4178377,4178377,20,python
2474676099,322,cuGetProcAddress_v2,0,1039,4178377,4178377,20,python
2474676760,332,cuGetProcAddress_v2,0,1040,4178377,4178377,20,python
2474677351,257,cuGetProcAddress_v2,0,1041,4178377,4178377,20,python
2474677757,423,cuGetProcAddress_v2,0,1042,4178377,4178377,20,python
2474678328,208,cuGetProcAddress_v2,0,1043,4178377,4178377,20,python
2474678787,224,cuGetProcAddress_v2,0,1044,4178377,4178377,20,python
2474679160,298,cuGetProcAddress_v2,0,1045,4178377,4178377,20,python
2474679715,201,cuGetProcAddress_v2,0,1046,4178377,4178377,20,python
2474680063,218,cuGetProcAddress_v2,0,1047,4178377,4178377,20,python
2474680428,192,cuGetProcAddress_v2,0,1048,4178377,4178377,20,python
2474680874,228,cuGetProcAddress_v2,0,1049,4178377,4178377,20,python
2474681245,197,cuGetProcAddress_v2,0,1050,4178377,4178377,20,python
2474681592,221,cuGetProcAddress_v2,0,1051,4178377,4178377,20,python
2474682076,218,cuGetProcAddress_v2,0,1052,4178377,4178377,20,python
2474682441,142,cuGetProcAddress_v2,0,1053,4178377,4178377,20,python
2474682840,173,cuGetProcAddress_v2,0,1054,4178377,4178377,20,python
2474683155,237,cuGetProcAddress_v2,0,1055,4178377,4178377,20,python
2474683534,175,cuGetProcAddress_v2,0,1056,4178377,4178377,20,python
2474683969,179,cuGetProcAddress_v2,0,1057,4178377,4178377,20,python
2474684292,194,cuGetProcAddress_v2,0,1058,4178377,4178377,20,python
2474684630,176,cuGetProcAddress_v2,0,1059,4178377,4178377,20,python
2474685060,203,cuGetProcAddress_v2,0,1060,4178377,4178377,20,python
2474685406,195,cuGetProcAddress_v2,0,1061,4178377,4178377,20,python
2474685852,255,cuGetProcAddress_v2,0,1062,4178377,4178377,20,python
2474686248,244,cuGetProcAddress_v2,0,1063,4178377,4178377,20,python
2474686632,233,cuGetProcAddress_v2,0,1064,4178377,4178377,20,python
2474687183,193,cuGetProcAddress_v2,0,1065,4178377,4178377,20,python
2474687520,261,cuGetProcAddress_v2,0,1066,4178377,4178377,20,python
2474688258,219,cuGetProcAddress_v2,0,1067,4178377,4178377,20,python
2474688730,153,cuGetProcAddress_v2,0,1068,4178377,4178377,20,python
2474689276,320,cuGetProcAddress_v2,0,1069,4178377,4178377,20,python
2474689855,191,cuGetProcAddress_v2,0,1070,4178377,4178377,20,python
2474690335,249,cuGetProcAddress_v2,0,1071,4178377,4178377,20,python
2474690878,159,cuGetProcAddress_v2,0,1072,4178377,4178377,20,python
2474691354,160,cuGetProcAddress_v2,0,1073,4178377,4178377,20,python
2474691816,225,cuGetProcAddress_v2,0,1074,4178377,4178377,20,python
2474692360,189,cuGetProcAddress_v2,0,1075,4178377,4178377,20,python
2474693010,192,cuGetProcAddress_v2,0,1076,4178377,4178377,20,python
2474693531,199,cuGetProcAddress_v2,0,1077,4178377,4178377,20,python
2474694025,221,cuGetProcAddress_v2,0,1078,4178377,4178377,20,python
2474694541,174,cuGetProcAddress_v2,0,1079,4178377,4178377,20,python
2474694944,184,cuGetProcAddress_v2,0,1080,4178377,4178377,20,python
2474695393,192,cuGetProcAddress_v2,0,1081,4178377,4178377,20,python
2474695895,181,cuGetProcAddress_v2,0,1082,4178377,4178377,20,python
2474696219,185,cuGetProcAddress_v2,0,1083,4178377,4178377,20,python
2474696661,203,cuGetProcAddress_v2,0,1084,4178377,4178377,20,python
2474697011,187,cuGetProcAddress_v2,0,1085,4178377,4178377,20,python
2474697452,195,cuGetProcAddress_v2,0,1086,4178377,4178377,20,python
2474697798,180,cuGetProcAddress_v2,0,1087,4178377,4178377,20,python
2474698121,212,cuGetProcAddress_v2,0,1088,4178377,4178377,20,python
2474698586,187,cuGetProcAddress_v2,0,1089,4178377,4178377,20,python
2474698918,198,cuGetProcAddress_v2,0,1090,4178377,4178377,20,python
2474699261,186,cuGetProcAddress_v2,0,1091,4178377,4178377,20,python
2474699710,176,cuGetProcAddress_v2,0,1092,4178377,4178377,20,python
2474700033,143,cuGetProcAddress_v2,0,1093,4178377,4178377,20,python
2474700433,485,cuGetProcAddress_v2,0,1094,4178377,4178377,20,python
2474701076,274,cuGetProcAddress_v2,0,1095,4178377,4178377,20,python
2474701505,243,cuGetProcAddress_v2,0,1096,4178377,4178377,20,python
2474702020,239,cuGetProcAddress_v2,0,1097,4178377,4178377,20,python
2474702422,213,cuGetProcAddress_v2,0,1098,4178377,4178377,20,python
2474702781,322,cuGetProcAddress_v2,0,1099,4178377,4178377,20,python
2474703360,229,cuGetProcAddress_v2,0,1100,4178377,4178377,20,python
2474703732,234,cuGetProcAddress_v2,0,1101,4178377,4178377,20,python
2474704240,250,cuGetProcAddress_v2,0,1102,4178377,4178377,20,python
2474704639,200,cuGetProcAddress_v2,0,1103,4178377,4178377,20,python
2474704983,239,cuGetProcAddress_v2,0,1104,4178377,4178377,20,python
2474705480,254,cuGetProcAddress_v2,0,1105,4178377,4178377,20,python
2474705895,212,cuGetProcAddress_v2,0,1106,4178377,4178377,20,python
2474706265,178,cuGetProcAddress_v2,0,1107,4178377,4178377,20,python
2474706800,190,cuGetProcAddress_v2,0,1108,4178377,4178377,20,python
2474707132,249,cuGetProcAddress_v2,0,1109,4178377,4178377,20,python
2474707643,167,cuGetProcAddress_v2,0,1110,4178377,4178377,20,python
2474707953,197,cuGetProcAddress_v2,0,1111,4178377,4178377,20,python
2474708292,191,cuGetProcAddress_v2,0,1112,4178377,4178377,20,python
2474708744,225,cuGetProcAddress_v2,0,1113,4178377,4178377,20,python
2474709148,160,cuGetProcAddress_v2,0,1114,4178377,4178377,20,python
2474709458,159,cuGetProcAddress_v2,0,1115,4178377,4178377,20,python
2474709872,209,cuGetProcAddress_v2,0,1116,4178377,4178377,20,python
2474710225,171,cuGetProcAddress_v2,0,1117,4178377,4178377,20,python
2474710708,228,cuGetProcAddress_v2,0,1118,4178377,4178377,20,python
2474711086,216,cuGetProcAddress_v2,0,1119,4178377,4178377,20,python
2474711449,166,cuGetProcAddress_v2,0,1120,4178377,4178377,20,python
2474712003,211,cuGetProcAddress_v2,0,1121,4178377,4178377,20,python
2474712357,173,cuGetProcAddress_v2,0,1122,4178377,4178377,20,python
2474712672,170,cuGetProcAddress_v2,0,1123,4178377,4178377,20,python
2474712982,160,cuGetProcAddress_v2,0,1124,4178377,4178377,20,python
2474713285,194,cuGetProcAddress_v2,0,1125,4178377,4178377,20,python
2474713624,244,cuGetProcAddress_v2,0,1126,4178377,4178377,20,python
2474714008,211,cuGetProcAddress_v2,0,1127,4178377,4178377,20,python
2474714380,156,cuGetProcAddress_v2,0,1128,4178377,4178377,20,python
2474714678,164,cuGetProcAddress_v2,0,1129,4178377,4178377,20,python
2474715002,155,cuGetProcAddress_v2,0,1130,4178377,4178377,20,python
2474715300,141,cuGetProcAddress_v2,0,1131,4178377,4178377,20,python
2474715585,184,cuGetProcAddress_v2,0,1132,4178377,4178377,20,python
2474717139,783,cuInit,0,1134,4178377,4178377,20,python
2474718544,121,cuModuleGetLoadingMode,0,1135,4178377,4178377,20,python
2478563609,1807,cudaGetDriverEntryPointByVersion_v12050,0,1275,4178377,4178377,20,python
2478566662,690,cudaGetDriverEntryPointByVersion_v12050,0,1277,4178377,4178377,20,python
2478571482,803,cudaGetDriverEntryPointByVersion_v12050,0,1279,4178377,4178377,20,python
2479018143,1434,cuInit,0,1283,4178377,4178377,20,python
2479038825,117459,cudaMalloc,0,1285,4178377,4178377,20,python
2479157876,6916,cudaEventCreateWithFlags,0,1286,4178377,4178377,20,python
2479165015,658,cudaEventCreateWithFlags,0,1287,4178377,4178377,20,python
2479165839,545,cudaEventCreateWithFlags,0,1288,4178377,4178377,20,python
2479166693,442,cudaEventCreateWithFlags,0,1289,4178377,4178377,20,python
2479167290,546,cudaEventCreateWithFlags,0,1290,4178377,4178377,20,python
2479168036,531,cudaEventCreateWithFlags,0,1291,4178377,4178377,20,python
2479168759,528,cudaEventCreateWithFlags,0,1292,4178377,4178377,20,python
2479169432,540,cudaEventCreateWithFlags,0,1293,4178377,4178377,20,python
2479170418,3649,cudaMalloc,0,1294,4178377,4178377,20,python
2479174507,477,cudaEventCreateWithFlags,0,1295,4178377,4178377,20,python
2479175162,467,cudaEventCreateWithFlags,0,1296,4178377,4178377,20,python
2479175781,430,cudaEventCreateWithFlags,0,1297,4178377,4178377,20,python
2479176521,426,cudaEventCreateWithFlags,0,1298,4178377,4178377,20,python
2479177093,585,cudaEventCreateWithFlags,0,1299,4178377,4178377,20,python
2479177821,416,cudaEventCreateWithFlags,0,1300,4178377,4178377,20,python
2479178380,427,cudaEventCreateWithFlags,0,1301,4178377,4178377,20,python
2479178950,424,cudaEventCreateWithFlags,0,1302,4178377,4178377,20,python
2479179707,96311,cudaMalloc,0,1303,4178377,4178377,20,python
2479276445,661,cudaEventCreateWithFlags,0,1304,4178377,4178377,20,python
2479277272,554,cudaEventCreateWithFlags,0,1305,4178377,4178377,20,python
2479307905,666,cuInit,0,1306,4178377,4178377,20,python
2479386085,2695,cudaStreamIsCapturing_v10000,0,1314,4178377,4178377,20,python
2479395158,141504,cudaMalloc,0,1315,4178377,4178377,20,python
2869607645,4621,cudaStreamIsCapturing_v10000,0,1328,4178377,4178377,20,python
2869617821,724397,cudaMemcpyAsync,0,1330,4178377,4178377,20,python
2870346095,30783,cudaStreamSynchronize,0,1331,4178377,4178377,20,python
2870452773,927,cudaStreamIsCapturing_v10000,0,1340,4178377,4178377,20,python
2870454722,256454,cudaMalloc,0,1341,4178377,4178377,20,python
2870732388,662,cudaStreamIsCapturing_v10000,0,1350,4178377,4178377,20,python
2870734508,2232269,cudaMemcpyAsync,0,1352,4178377,4178377,20,python
2872969351,31107,cudaStreamSynchronize,0,1353,4178377,4178377,20,python
2873367672,8418,cudaDeviceSynchronize,0,1365,4178377,4178377,20,python
2875936748,518589,cuLibraryLoadData,0,1367,4178377,4178377,20,python
2876458449,3636,cuLibraryGetKernel,0,1368,4178377,4178377,20,python
2884078688,12272336,cuLibraryLoadData,0,1370,4178377,4178377,20,python
2896352553,9148,cuLibraryGetKernel,0,1371,4178377,4178377,20,python
2909479158,11883416,cuLibraryLoadData,0,1373,4178377,4178377,20,python
2921363961,7866,cuLibraryGetKernel,0,1374,4178377,4178377,20,python
2934747694,12375200,cuLibraryLoadData,0,1376,4178377,4178377,20,python
2947124218,2505,cuLibraryGetKernel,0,1377,4178377,4178377,20,python
2947313307,1730,cuLibraryGetKernel,0,1455,4178377,4178377,20,python
2947315858,1425761,cuKernelGetFunction,0,1457,4178377,4178377,20,python
2948763863,12617,cudaMemsetAsync,0,1462,4178377,4178377,20,python
2948777565,269494,cuLaunchKernel,0,1463,4178377,4178377,20,python
2949139998,57043,cudaDeviceSynchronize,0,1466,4178377,4178377,20,python
2949310154,1454,cudaStreamIsCapturing_v10000,0,1472,4178377,4178377,20,python
2949313992,3745388,cudaMemcpyAsync,0,1474,4178377,4178377,20,python
2953061542,4093,cudaStreamSynchronize,0,1475,4178377,4178377,20,python

Processing [artifacts/h2b_p2/nsys_esc50_panns.sqlite] with [/opt/nvidia/nsight-systems/2025.5.2/host-linux-x64/reports/cuda_gpu_kern_gb_sum.py](nvtx-name)... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),GridXYZ,BlockXYZ,Name
100.0,149084,1,149084.0,149084.0,149084,149084,0.0,  40    2   11, 256    1    1,H2B_P2_PEDANTIC_SGEMM_esc50_panns/void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_tn_align1>(T1::Params)

Processing [artifacts/h2b_p2/nsys_esc50_panns.sqlite] with [/opt/nvidia/nsight-systems/2025.5.2/host-linux-x64/reports/nvtx_gpu_proj_trace.py]... 
Name,Projected Start (ns),Projected Duration (ns),Orig Start (ns),Orig Duration (ns),Style,PID,TID,NumGPUOps,Lvl,NumChild,RangeId,ParentId,RangeStack
:H2B_P2_PEDANTIC_SGEMM_esc50_panns,2948778007,414999,2873801001,75414581,PushPop,4178377,4178377,2,0,0,3,,:3

